3.871201010907891,3.8199077165203406,3.634951112088381,3.4339872044851463,3.828641396489095,3.6584202466292277,3.912023005428146,3.8958936234982624
5.799092654460526,3.960813169597578,3.634951112088381,3.4657359027997265,3.7612001156935624,3.624340932976365,3.9512437185814275,3.9646154555473165
6.272877006546167,3.903990833730882,3.632309102625542,3.40452517175483,3.5553480614894135,3.7471483622379123,3.370738174177447,3.6189933266497696
6.063785208687608,3.912023005428146,3.629660094453965,3.462606009790799,3.58351893845611,3.7471483622379123,3.1135153092103742,3.4372078191851885
6.593044534142437,3.7864597824528,3.634951112088381,3.4339872044851463,3.713572066704308,3.716008121502189,3.1570004211501135,3.475067230228611
5.438079308923196,3.7184382563554808,3.6375861597263857,3.4242626545931514,3.970291913552122,3.6712245188752153,3.828641396489095,3.784189633918261
6.272877006546167,3.756538102587751,3.6375861597263857,3.4210000089583352,3.7376696182833684,3.686376323895818,3.871201010907891,3.8501476017100584
5.799092654460526,3.765840495250065,3.632309102625542,3.4210000089583352,3.6375861597263857,3.6788291182604347,3.9512437185814275,3.912023005428146
5.438079308923196,3.7999735016195233,3.634951112088381,3.456316680883235,3.6635616461296463,3.711130063048756,3.7376696182833684,3.7612001156935624
4.867534450455582,3.8022081394209395,3.632309102625542,3.462606009790799,3.4657359027997265,3.770459441106359,3.258096538021482,3.5263605246161616
6.063785208687608,3.8199077165203406,3.629660094453965,3.449987545831587,3.6109179126442243,3.7328963395307104,3.367295829986474,3.5263605246161616
4.867534450455582,3.708682081410116,3.632309102625542,3.4372078191851885,4.110873864173311,3.673765816303888,3.7887247890836524,3.770459441106359
6.063785208687608,3.7887247890836524,3.632309102625542,3.4404180948154366,3.58351893845611,3.634951112088381,3.960813169597578,3.927896354584436
5.438079308923196,3.7887247890836524,3.6454498961866,3.4404180948154366,3.58351893845611,3.655839600035736,3.871201010907891,3.8815637979434374
5.438079308923196,3.7887247890836524,3.634951112088381,3.4372078191851885,3.784189633918261,3.6938669956249757,3.58351893845611,3.696351468952637
6.063785208687608,3.7932394694381792,3.629660094453965,3.427514689979529,3.6109179126442243,3.735285826928092,3.367295829986474,3.4781584227982836
5.438079308923196,3.8607297110405954,3.634951112088381,3.490428515390098,3.6375861597263857,3.728100167267218,3.4011973816621555,3.4719664525503626
5.0106352940962555,3.7887247890836524,3.632309102625542,3.4468078929142076,3.6635616461296463,3.6838669122903918,3.5553480614894135,3.7184382563554808
6.152732694704104,3.7612001156935624,3.629660094453965,3.4372078191851885,5.1298987149230735,3.6402142821326553,3.912023005428146,3.8753590210565547
5.857933154483459,3.8110970868381857,3.6454498961866,3.459466289786131,3.9512437185814275,3.6216707044204863,3.9512437185814275,3.9415818076696905
3.4011973816621555,3.7612001156935624,3.6428355156125294,3.4307561839036995,3.459466289786131,3.6788291182604347,3.9259259105971376,3.8628327612373745
3.4011973816621555,3.754198920234579,3.6635616461296463,3.4210000089583352,3.4404180948154366,3.686376323895818,4.039536325727106,3.996364153861897
3.4339872044851463,3.765840495250065,3.6402142821326553,3.414442608412176,3.4372078191851885,3.6402142821326553,4.04305126783455,4.056988775678332
3.4011973816621555,3.756538102587751,3.6375861597263857,3.4111477125153233,3.407841924380824,3.653252276470785,3.893859034800475,3.8897773964808264
3.4011973816621555,3.742420221041966,3.6270040503958487,3.4111477125153233,3.407841924380824,3.686376323895818,3.730501128804756,3.708682081410116
3.4011973816621555,3.7400477406883357,3.629660094453965,3.4111477125153233,3.414442608412176,3.6584202466292277,3.5524868292083815,3.6216707044204863
3.4011973816621555,3.756538102587751,3.6584202466292277,3.456316680883235,3.475067230228611,3.7062280924485496,3.9080149840306073,3.8372994592322094
3.4011973816621555,3.754198920234579,3.6686767467964168,3.427514689979529,3.417726683613366,3.673765816303888,4.034240638152395,3.9945242269398897
3.4011973816621555,3.7612001156935624,3.6454498961866,3.414442608412176,3.4210000089583352,3.634951112088381,4.060443010546419,4.044804116661965
3.4011973816621555,3.756538102587751,3.6428355156125294,3.414442608412176,3.4468078929142076,3.6609942506244004,3.912023005428146,3.8897773964808264
3.4011973816621555,3.756538102587751,3.629660094453965,3.414442608412176,3.427514689979529,3.6913763343125234,3.7062280924485496,3.681351187693145
3.4011973816621555,3.756538102587751,3.632309102625542,3.4210000089583352,3.427514689979529,3.703768066607687,3.5751506887855933,3.634951112088381
3.4011973816621555,3.756538102587751,3.6609942506244004,3.449987545831587,3.4657359027997265,3.708682081410116,3.8815637979434374,3.8628327612373745
3.4011973816621555,3.758871825933971,3.66612246699132,3.4210000089583352,3.427514689979529,3.6609942506244004,4.028916756899646,4.007333185232471
3.4011973816621555,3.758871825933971,3.6506582412937387,3.414442608412176,3.4339872044851463,3.634951112088381,4.007333185232471,4.02535169073515
3.4011973816621555,3.758871825933971,3.632309102625542,3.4210000089583352,3.449987545831587,3.6609942506244004,3.828641396489095,3.856510295497887
3.4011973816621555,3.758871825933971,3.624340932976365,3.414442608412176,3.414442608412176,3.673765816303888,3.6375861597263857,3.676300671907076
3.4965075614664802,3.763522997109702,3.634951112088381,3.4210000089583352,3.4404180948154366,3.708682081410116,3.676300671907076,3.6584202466292277
3.4011973816621555,3.754198920234579,3.6428355156125294,3.4210000089583352,3.4242626545931514,3.6988297849671046,3.7864597824528,3.784189633918261
3.4011973816621555,3.7495040759303713,3.6635616461296463,3.414442608412176,3.4339872044851463,3.6584202466292277,4.039536325727106,4.007333185232471
3.4011973816621555,3.7495040759303713,3.6428355156125294,3.4242626545931514,3.4339872044851463,3.6216707044204863,4.084294226368599,4.0809215418899605
3.4011973816621555,3.7495040759303713,3.632309102625542,3.417726683613366,3.427514689979529,3.6584202466292277,3.817712325956905,3.8308129500026027
3.4011973816621555,3.754198920234579,3.624340932976365,3.414442608412176,3.4307561839036995,3.676300671907076,3.597312260588446,3.6609942506244004
3.4011973816621555,3.7612001156935624,3.629660094453965,3.4210000089583352,3.4436180975461075,3.7184382563554808,3.520460802488973,3.6216707044204863
